Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount,Year,Day,Month_name
56.0,Male,29863.0,Divorced,,PhD,Self-Employed,7.81393024999564,Suburban,Basic,0.0,676.0,1.0,Average,No,Daily,Condo,150.0,2019,19,September
30.0,Female,20385.0,Single,2.0,High School,Employed,22.7342088781296,Rural,Premium,1.0,,3.0,Poor,No,Monthly,Condo,1207.0,2023,20,September
49.0,Male,43876.0,Divorced,0.0,High School,,25.9581655251695,Urban,Premium,1.0,614.0,1.0,Poor,No,Weekly,Apartment,513.0,2024,21,April
55.0,Female,29467.0,Married,0.0,High School,,44.33686728274828,Rural,Basic,2.0,,3.0,Good,Yes,Monthly,House,676.0,2019,23,September
50.0,Female,70634.0,Divorced,2.0,Bachelor's,Employed,35.157583848721224,Urban,Basic,1.0,465.0,2.0,Average,Yes,Monthly,Condo,2065.0,2020,9,December
27.0,Male,125960.0,Married,3.0,High School,Employed,30.547792000412542,Rural,Basic,,679.0,8.0,Good,No,Rarely,Apartment,218.0,2022,13,November
37.0,Male,8358.0,Single,1.0,High School,Self-Employed,45.43585460685589,Suburban,Premium,0.0,584.0,3.0,Average,No,Weekly,Condo,28.0,2020,6,August
18.0,Male,46326.0,Single,3.0,High School,,20.884049019567403,Suburban,Comprehensive,,622.0,8.0,Good,No,Rarely,Condo,903.0,2024,1,June
35.0,Female,8791.0,Divorced,1.0,High School,Self-Employed,29.97638146973136,Suburban,Basic,1.0,,8.0,Average,No,Weekly,House,731.0,2024,17,January
36.0,Male,20143.0,Married,3.0,Master's,Unemployed,41.34183691761351,Rural,Comprehensive,1.0,326.0,5.0,Good,No,Rarely,House,1035.0,2024,12,March
31.0,Male,,Single,2.0,Bachelor's,Self-Employed,47.73419288201668,Suburban,Premium,1.0,773.0,7.0,Good,Yes,Monthly,Apartment,101.0,2020,16,April
40.0,Female,15589.0,Married,2.0,High School,,16.883650637496796,Rural,Comprehensive,2.0,810.0,1.0,Average,No,Rarely,House,2484.0,2021,2,March
19.0,Female,36687.0,Married,0.0,Bachelor's,,33.124947578629886,Suburban,Comprehensive,,786.0,7.0,Average,Yes,Rarely,Condo,382.0,2020,17,April
63.0,Male,17072.0,Divorced,0.0,Master's,,35.31072478473094,Rural,Comprehensive,2.0,561.0,4.0,Good,Yes,Weekly,Condo,1883.0,2021,28,March
43.0,Male,8072.0,Single,0.0,PhD,Employed,36.81626790157725,Urban,Comprehensive,1.0,624.0,1.0,Good,Yes,Monthly,Condo,526.0,2021,11,November
43.0,Male,66881.0,Single,4.0,PhD,Employed,26.879321197543938,Urban,Comprehensive,2.0,626.0,7.0,Poor,Yes,Daily,Condo,3273.0,2023,29,November
27.0,Female,2867.0,Married,2.0,Bachelor's,,31.0796166789988,Suburban,Comprehensive,2.0,537.0,1.0,,Yes,Rarely,Apartment,21.0,2020,22,June
62.0,Male,58857.0,Divorced,3.0,Master's,Unemployed,45.62212304945235,Rural,Comprehensive,,543.0,4.0,Average,Yes,Monthly,Apartment,50.0,2022,1,November
18.0,Male,62985.0,Divorced,3.0,Bachelor's,,22.392894440093567,Rural,Basic,1.0,586.0,9.0,Poor,Yes,Monthly,Apartment,68.0,2020,7,November
45.0,Male,47207.0,Married,,PhD,,36.84433356763264,Suburban,Premium,,477.0,2.0,Poor,Yes,Monthly,House,2830.0,2021,27,October
41.0,Female,69886.0,Divorced,,PhD,,48.02271675202407,Rural,Premium,0.0,567.0,5.0,,Yes,Rarely,Apartment,77.0,2022,24,January
18.0,Female,1048.0,Divorced,1.0,Bachelor's,,14.077157225928936,Urban,Basic,1.0,307.0,6.0,Average,Yes,Daily,Apartment,552.0,2023,10,January
47.0,Female,18051.0,Single,2.0,Bachelor's,Self-Employed,31.092250462167208,Suburban,Premium,0.0,678.0,5.0,Good,No,Rarely,Apartment,23.0,2022,10,December
38.0,Female,28332.0,Divorced,4.0,Bachelor's,,29.9362902648451,Urban,Basic,,801.0,4.0,Poor,Yes,Daily,Apartment,1646.0,2022,16,October
19.0,Male,12962.0,Divorced,4.0,Master's,Unemployed,15.558819826745095,Suburban,Premium,1.0,705.0,8.0,Poor,Yes,Daily,Apartment,659.0,2020,6,June
48.0,Male,39058.0,Single,0.0,Bachelor's,Employed,29.77987941268821,Urban,Comprehensive,0.0,576.0,7.0,Average,No,Weekly,Condo,1409.0,2024,2,May
19.0,Male,14084.0,Single,4.0,PhD,Self-Employed,47.85343327922445,Suburban,Comprehensive,,615.0,5.0,Good,No,Monthly,House,860.0,2019,11,October
37.0,Female,31965.0,Married,1.0,Bachelor's,Employed,7.235581907310855,Suburban,Basic,0.0,769.0,7.0,Poor,Yes,Monthly,Condo,1569.0,2022,6,March
44.0,Female,13862.0,Divorced,0.0,Bachelor's,,12.84977426407236,Urban,Premium,0.0,805.0,4.0,Good,Yes,Monthly,House,527.0,2023,2,September
30.0,Female,,Single,0.0,Master's,,12.62351883365948,Rural,Comprehensive,1.0,538.0,8.0,Poor,No,Rarely,House,151.0,2020,28,July
45.0,Female,64539.0,Divorced,1.0,Master's,,22.66465175528512,Rural,Comprehensive,,433.0,9.0,Average,Yes,Monthly,Apartment,1531.0,2023,29,October
,Female,90848.0,Single,4.0,Bachelor's,Unemployed,12.350044469225413,Rural,Premium,,534.0,5.0,Good,Yes,Monthly,House,381.0,2024,15,February
33.0,Female,5869.0,Married,4.0,Master's,,25.619664590709984,Suburban,Basic,0.0,442.0,9.0,Average,No,Monthly,Apartment,950.0,2024,31,January
46.0,Male,40322.0,Single,0.0,PhD,Unemployed,12.736950731925472,Rural,Premium,1.0,598.0,7.0,Average,No,Weekly,House,745.0,2020,20,April
19.0,Female,20378.0,Single,4.0,Bachelor's,Unemployed,29.291769819748293,Rural,Basic,,614.0,3.0,Good,No,Rarely,Apartment,961.0,2020,16,October
55.0,Female,15583.0,Married,3.0,High School,Employed,20.08483705848987,Urban,Comprehensive,2.0,,2.0,,No,Rarely,Apartment,1465.0,2021,1,April
45.0,Male,102722.0,Married,,PhD,Employed,22.69497520155384,Rural,Comprehensive,1.0,326.0,1.0,Good,No,Weekly,Condo,134.0,2024,12,May
23.0,Female,118070.0,Divorced,1.0,High School,Self-Employed,7.09957142740906,Rural,Basic,2.0,541.0,2.0,,Yes,Rarely,Condo,1320.0,2023,16,March
37.0,Male,24986.0,Married,1.0,PhD,Unemployed,38.66403529738415,Urban,Comprehensive,0.0,,1.0,Good,Yes,Monthly,Apartment,65.0,2021,9,January
58.0,Female,1526.0,Married,0.0,Bachelor's,Self-Employed,18.73476222052781,Suburban,Premium,,462.0,1.0,,Yes,Weekly,Apartment,904.0,2020,3,August
61.0,Male,15961.0,Single,4.0,High School,Employed,4.142610199208562,Rural,Premium,1.0,,2.0,Good,Yes,Daily,Condo,1653.0,2024,3,February
25.0,Male,43762.0,Married,1.0,PhD,Self-Employed,23.82735466087233,Rural,Premium,1.0,,1.0,Good,Yes,Rarely,House,562.0,2021,2,June
54.0,Male,1642.0,Single,3.0,PhD,Unemployed,33.92649889263557,Rural,Premium,3.0,461.0,3.0,Poor,No,Monthly,Apartment,4988.0,2019,16,November
45.0,Male,45469.0,Single,3.0,Master's,Employed,14.554098299027306,Urban,Basic,0.0,583.0,5.0,Poor,No,Daily,Condo,744.0,2024,24,July
63.0,Female,,Single,2.0,Master's,Self-Employed,12.177057422789105,Urban,Comprehensive,0.0,845.0,4.0,Average,Yes,Weekly,House,136.0,2021,25,July
33.0,Male,17094.0,Divorced,2.0,Bachelor's,,15.895664044733346,Urban,Premium,,647.0,7.0,Poor,Yes,Weekly,Condo,2141.0,2019,5,September
60.0,Male,38605.0,Married,2.0,PhD,,50.515217506143394,Urban,Premium,1.0,647.0,2.0,Poor,Yes,Rarely,Apartment,592.0,2024,11,January
38.0,Male,18571.0,Single,3.0,PhD,,25.5394516641306,Urban,Premium,2.0,626.0,6.0,Average,Yes,Rarely,Apartment,730.0,2020,14,February
61.0,Female,82454.0,Single,2.0,Bachelor's,,42.27101205292988,Urban,Basic,0.0,394.0,1.0,Poor,Yes,Monthly,House,1007.0,2022,2,October
63.0,Male,123980.0,Divorced,2.0,PhD,Self-Employed,10.539653573551211,Suburban,Premium,0.0,447.0,3.0,Average,No,Weekly,Condo,835.0,2021,24,January
45.0,Female,,Married,2.0,Bachelor's,Employed,32.55149069193949,Rural,Comprehensive,,,4.0,Good,No,Monthly,Apartment,410.0,2024,9,May
56.0,Female,2521.0,Single,3.0,Bachelor's,Self-Employed,46.53687869627546,Rural,Basic,3.0,684.0,1.0,Good,No,Rarely,Condo,142.0,2022,21,May
46.0,Male,13682.0,Single,1.0,High School,Unemployed,21.735019497807443,Urban,Basic,1.0,568.0,3.0,Average,Yes,Weekly,Apartment,1834.0,2024,11,July
41.0,Male,53486.0,Single,3.0,PhD,Self-Employed,33.10846903469259,Urban,Comprehensive,3.0,312.0,1.0,,Yes,Daily,House,737.0,2020,4,September
50.0,Female,15881.0,Married,3.0,Master's,Employed,40.74430112679888,Suburban,Basic,,830.0,9.0,Average,Yes,Monthly,House,1099.0,2020,1,June
61.0,Male,33754.0,Married,3.0,Master's,Unemployed,,Suburban,Basic,,807.0,5.0,Good,Yes,Monthly,House,925.0,2021,9,January
63.0,Male,124438.0,Divorced,1.0,Bachelor's,Unemployed,32.15961099709462,Rural,Basic,1.0,424.0,2.0,Average,Yes,Monthly,House,469.0,2021,5,March
64.0,Male,72515.0,Single,0.0,Master's,,40.49741457403484,Suburban,Premium,0.0,788.0,3.0,Good,Yes,Daily,House,132.0,2020,1,January
50.0,Female,14071.0,Married,3.0,Master's,Unemployed,21.936886819786704,Urban,Basic,,,7.0,Poor,Yes,Monthly,Condo,885.0,2022,23,February
47.0,Female,1226.0,Married,3.0,Bachelor's,Employed,41.258949739470125,Rural,Basic,2.0,651.0,5.0,Poor,Yes,Rarely,House,1056.0,2024,26,June
36.0,Female,38263.0,Divorced,,Master's,,34.15140133728656,Urban,Basic,1.0,,4.0,,No,Rarely,Condo,1203.0,2023,31,August
25.0,Male,43720.0,Married,,Master's,Employed,28.32581413660108,Suburban,Comprehensive,0.0,748.0,2.0,Good,Yes,Weekly,House,1182.0,2022,18,July
52.0,Female,12971.0,Divorced,3.0,Bachelor's,Employed,17.98850242425183,Urban,Basic,0.0,,8.0,Average,Yes,Daily,House,1873.0,2022,7,August
36.0,Male,712.0,Single,2.0,Master's,Self-Employed,40.82864364511425,Suburban,Premium,0.0,534.0,9.0,Average,No,Rarely,Apartment,25.0,2024,12,June
60.0,Female,43972.0,Married,0.0,Master's,Self-Employed,11.68233329663969,Rural,Premium,1.0,,9.0,Average,Yes,Weekly,Apartment,537.0,2023,30,November
36.0,Female,25981.0,Single,4.0,Bachelor's,,47.23250179110242,Rural,Comprehensive,1.0,,8.0,Average,No,Weekly,Apartment,469.0,2023,2,December
62.0,Male,40208.0,Divorced,4.0,Bachelor's,,,Urban,Basic,2.0,562.0,9.0,Poor,No,Rarely,Apartment,942.0,2019,22,November
28.0,Male,,Single,2.0,Bachelor's,Employed,5.522858942467237,Urban,Comprehensive,0.0,693.0,5.0,,Yes,Rarely,House,2133.0,2020,12,July
26.0,Female,131032.0,Married,,High School,,5.583559741860825,Rural,Premium,1.0,328.0,4.0,,Yes,Rarely,Condo,837.0,2019,29,November
63.0,Male,23862.0,Single,3.0,PhD,Self-Employed,,Urban,Comprehensive,0.0,485.0,1.0,Good,Yes,Weekly,Condo,933.0,2021,26,June
28.0,Female,7762.0,Single,2.0,High School,Self-Employed,16.42404723199125,Suburban,Comprehensive,1.0,613.0,1.0,Poor,Yes,Weekly,Apartment,1771.0,2021,20,September
41.0,Male,22423.0,Single,0.0,PhD,Unemployed,18.951218125436554,Suburban,Comprehensive,,627.0,6.0,Good,No,Rarely,House,1981.0,2021,19,July
58.0,Female,3837.0,Married,2.0,PhD,Unemployed,34.19201683311034,Urban,Premium,2.0,,5.0,Good,No,Daily,House,144.0,2023,17,June
64.0,Female,144899.0,Divorced,2.0,High School,Self-Employed,26.75253479166064,Rural,Comprehensive,2.0,336.0,4.0,Poor,No,Daily,Condo,34.0,2023,26,August
62.0,Male,21852.0,Married,3.0,PhD,Unemployed,20.81928234059845,Suburban,Premium,1.0,351.0,7.0,Average,Yes,Daily,House,1559.0,2020,17,August
55.0,Male,2770.0,Single,2.0,High School,Employed,26.0953230706909,Suburban,Comprehensive,1.0,447.0,3.0,Poor,Yes,Daily,House,1020.0,2022,20,April
34.0,Male,16961.0,Single,,Master's,Unemployed,41.01216422559311,Rural,Premium,1.0,,8.0,Average,No,Monthly,House,2421.0,2021,3,September
18.0,Male,1223.0,Single,1.0,Master's,Unemployed,6.673090479677703,Suburban,Basic,2.0,682.0,3.0,,Yes,Daily,Condo,522.0,2023,5,July
43.0,Female,4693.0,Single,1.0,Master's,Unemployed,25.91258386162572,Urban,Premium,,829.0,5.0,,Yes,Monthly,Condo,162.0,2022,26,October
26.0,Male,109549.0,Single,4.0,PhD,,44.27275340197216,Rural,Premium,1.0,434.0,3.0,Good,No,Weekly,Condo,704.0,2023,9,November
22.0,Male,3058.0,Divorced,,Master's,Self-Employed,31.11589176590369,Suburban,Comprehensive,0.0,430.0,6.0,Average,No,Weekly,Apartment,1057.0,2022,14,April
62.0,Female,7555.0,Divorced,1.0,Master's,Employed,33.90716871556203,Suburban,Basic,0.0,562.0,7.0,Poor,Yes,Daily,House,549.0,2021,14,August
50.0,Female,67532.0,Single,4.0,Bachelor's,Unemployed,12.446625968923092,Urban,Basic,1.0,373.0,9.0,Average,Yes,Monthly,House,1368.0,2021,7,December
64.0,Male,29593.0,Married,3.0,Master's,Self-Employed,30.45561876069972,Urban,Premium,,648.0,1.0,Good,No,Weekly,Condo,1175.0,2024,29,February
44.0,Male,,Single,3.0,Master's,Self-Employed,22.055867757458724,Rural,Comprehensive,0.0,513.0,8.0,Poor,Yes,Monthly,Apartment,174.0,2021,20,April
22.0,Female,47224.0,Single,4.0,Bachelor's,,35.944923508754094,Suburban,Premium,,668.0,7.0,Good,Yes,Weekly,House,403.0,2021,30,November
20.0,Female,72465.0,Married,0.0,Bachelor's,,23.93749974458233,Rural,Premium,2.0,469.0,8.0,Good,No,Rarely,Apartment,2120.0,2023,13,August
60.0,Female,22266.0,Single,0.0,PhD,,43.65884004305967,Urban,Premium,,508.0,1.0,Average,No,Monthly,House,449.0,2024,1,January
49.0,Male,68315.0,Single,1.0,Master's,Self-Employed,27.94873808587322,Suburban,Premium,2.0,,1.0,,No,Rarely,Apartment,818.0,2022,16,December
57.0,Female,3089.0,Single,4.0,PhD,Unemployed,9.812941058337968,Rural,Comprehensive,2.0,697.0,4.0,Good,Yes,Monthly,Condo,1363.0,2023,17,March
43.0,Female,92930.0,Single,3.0,Bachelor's,Unemployed,,Suburban,Comprehensive,0.0,511.0,9.0,Average,No,Monthly,Apartment,3308.0,2024,23,January
54.0,Male,18360.0,Divorced,,PhD,,5.923346729129628,Urban,Premium,,839.0,5.0,Average,Yes,Monthly,Apartment,691.0,2021,6,March
32.0,Male,12894.0,Married,3.0,Bachelor's,Unemployed,29.235970883552586,Suburban,Comprehensive,0.0,595.0,6.0,Good,Yes,Monthly,Apartment,472.0,2023,28,September
33.0,Female,43971.0,Married,1.0,Bachelor's,,24.24096502124272,Suburban,Comprehensive,0.0,719.0,2.0,Good,Yes,Daily,Apartment,26.0,2023,12,September
62.0,Male,36118.0,Divorced,3.0,Bachelor's,Unemployed,39.99646256793814,Rural,Premium,1.0,674.0,6.0,Good,No,Weekly,Apartment,785.0,2022,3,July
21.0,Female,4020.0,Married,,High School,Self-Employed,6.261587939705358,Rural,Premium,,402.0,1.0,Good,No,Weekly,Apartment,1103.0,2024,22,May
23.0,Male,16078.0,Divorced,3.0,Bachelor's,,9.722121305336543,Suburban,Basic,0.0,653.0,1.0,Average,Yes,Weekly,Condo,462.0,2024,3,April
26.0,Female,26991.0,Married,0.0,Master's,,24.976386029906475,Rural,Comprehensive,,641.0,3.0,Good,No,Rarely,Condo,1263.0,2023,7,November
58.0,Male,2398.0,Single,3.0,Bachelor's,Self-Employed,6.547694065929148,Suburban,Basic,1.0,366.0,5.0,Average,No,Weekly,Apartment,446.0,2024,11,August
61.0,Female,28418.0,Single,0.0,High School,,19.772316993844,Rural,Comprehensive,0.0,743.0,7.0,Average,No,Rarely,House,602.0,2021,9,July
45.0,Male,11977.0,Married,4.0,High School,Self-Employed,45.92980336903328,Suburban,Premium,,783.0,4.0,Average,Yes,Monthly,Condo,238.0,2020,20,July
23.0,Male,45916.0,Married,3.0,High School,Unemployed,29.089893416944147,Suburban,Comprehensive,0.0,744.0,3.0,Good,Yes,Monthly,Apartment,939.0,2021,7,March
55.0,Male,26200.0,Married,1.0,Bachelor's,Employed,32.03685538694499,Rural,Basic,0.0,484.0,7.0,Good,Yes,Daily,House,1273.0,2022,8,April
48.0,Female,26667.0,Divorced,4.0,Master's,Unemployed,38.928720501733785,Rural,Basic,1.0,,5.0,Average,Yes,Monthly,House,524.0,2023,11,February
46.0,Female,1520.0,Married,3.0,PhD,,48.74958188346255,Urban,Premium,3.0,581.0,4.0,Good,No,Weekly,Condo,670.0,2022,21,September
52.0,Female,3861.0,Divorced,0.0,Master's,Unemployed,18.39685817696864,Suburban,Premium,,847.0,8.0,Good,No,Monthly,Apartment,2145.0,2020,17,February
34.0,Female,6974.0,Divorced,2.0,PhD,,14.588833164485512,Urban,Basic,0.0,603.0,8.0,Average,No,Weekly,Apartment,155.0,2020,1,November
19.0,Female,7378.0,Single,3.0,High School,Unemployed,31.066337573403256,Urban,Basic,1.0,,4.0,Good,No,Monthly,Apartment,374.0,2020,11,December
53.0,Male,13983.0,Married,1.0,High School,Unemployed,13.346493407738995,Suburban,Premium,0.0,617.0,4.0,Average,No,Rarely,Condo,893.0,2021,18,October
64.0,Female,5858.0,Divorced,3.0,Master's,,45.38010421076243,Suburban,Comprehensive,0.0,476.0,8.0,Good,No,Monthly,Apartment,1126.0,2022,13,June
40.0,Male,50865.0,Single,,Bachelor's,,24.15396976883074,Suburban,Basic,0.0,410.0,4.0,Average,Yes,Daily,House,596.0,2021,24,May
59.0,Male,4279.0,Single,2.0,Master's,Employed,6.203953556278813,Suburban,Basic,0.0,776.0,4.0,Average,Yes,Weekly,Condo,361.0,2024,1,February
62.0,Male,3909.0,Divorced,0.0,High School,Self-Employed,45.69692191211596,Suburban,Premium,0.0,561.0,8.0,Poor,Yes,Rarely,Condo,20.0,2019,4,October
63.0,Female,71257.0,Married,4.0,Bachelor's,,49.78102948750733,Suburban,Comprehensive,,489.0,3.0,Poor,No,Rarely,House,25.0,2023,14,May
47.0,Male,57845.0,Married,4.0,Bachelor's,,31.091740142862783,Suburban,Premium,2.0,813.0,6.0,Good,Yes,Monthly,Condo,262.0,2022,26,August
32.0,Female,113579.0,Divorced,3.0,Bachelor's,,11.681213784394972,Suburban,Comprehensive,1.0,,1.0,Poor,Yes,Rarely,Condo,152.0,2019,18,November
18.0,Male,15228.0,Divorced,3.0,PhD,Employed,12.944141589392109,Rural,Basic,0.0,536.0,8.0,Poor,No,Weekly,Condo,678.0,2022,22,October
47.0,Male,83693.0,Single,1.0,Bachelor's,Self-Employed,30.38294065190868,Rural,Premium,1.0,380.0,8.0,Good,No,Weekly,Apartment,612.0,2023,4,April
50.0,Female,11980.0,Divorced,0.0,PhD,Self-Employed,8.99368469876066,Suburban,Basic,2.0,478.0,8.0,Average,Yes,Rarely,Apartment,726.0,2020,6,December
53.0,Male,12984.0,Divorced,1.0,PhD,,29.94525206947628,Urban,Basic,1.0,593.0,5.0,Good,Yes,Monthly,House,519.0,2020,14,June
45.0,Male,2396.0,Single,2.0,Bachelor's,,37.85841505523119,Rural,Comprehensive,1.0,577.0,6.0,Good,No,Daily,Apartment,1512.0,2019,20,September
59.0,Male,46920.0,Single,4.0,High School,,42.79594677792574,Suburban,Comprehensive,,784.0,5.0,Average,Yes,Monthly,Apartment,130.0,2024,21,June
34.0,Male,52226.0,Divorced,4.0,High School,Self-Employed,,Rural,Basic,0.0,434.0,2.0,Good,Yes,Rarely,Apartment,1419.0,2020,14,March
22.0,Female,35509.0,Divorced,1.0,PhD,Unemployed,20.566500534251347,Rural,Comprehensive,,738.0,9.0,Poor,No,Weekly,House,1060.0,2024,2,June
22.0,Female,8631.0,Married,0.0,High School,Employed,5.799616586492703,Urban,Comprehensive,1.0,493.0,7.0,Poor,No,Rarely,House,1331.0,2020,10,June
62.0,Male,1085.0,Married,0.0,Master's,,20.39291865272668,Urban,Basic,0.0,790.0,2.0,Good,No,Rarely,Apartment,2601.0,2022,16,March
62.0,Female,37443.0,Married,2.0,Master's,Employed,45.160085633550295,Urban,Basic,0.0,667.0,9.0,Average,No,Rarely,House,2167.0,2021,13,August
32.0,Male,10066.0,Single,3.0,Master's,,39.83721133424073,Suburban,Comprehensive,,814.0,5.0,Good,No,Monthly,House,1489.0,2021,29,April
52.0,Male,41186.0,Divorced,2.0,Bachelor's,Self-Employed,6.547859881210673,Suburban,Comprehensive,,695.0,5.0,Good,No,Weekly,Apartment,1447.0,2021,19,June
,Male,33915.0,Divorced,4.0,High School,Employed,47.92092778836544,Suburban,Comprehensive,,773.0,6.0,Good,Yes,Rarely,Apartment,703.0,2023,27,February
38.0,Female,17497.0,Single,0.0,PhD,Self-Employed,6.572263865951646,Rural,Basic,1.0,479.0,5.0,Poor,Yes,Daily,House,1420.0,2024,9,February
23.0,Female,46211.0,Divorced,1.0,Master's,Employed,30.81165249638757,Rural,Premium,,511.0,7.0,Average,Yes,Monthly,House,874.0,2020,24,February
58.0,Male,46019.0,Married,0.0,PhD,Unemployed,,Suburban,Comprehensive,0.0,,5.0,Poor,Yes,Rarely,Condo,893.0,2023,18,October
37.0,Female,41063.0,Divorced,0.0,High School,Employed,7.834212862457219,Rural,Basic,2.0,813.0,9.0,Good,No,Daily,House,1534.0,2021,21,September
36.0,Male,16582.0,Single,0.0,PhD,,41.81212470145462,Rural,Basic,,824.0,9.0,Poor,No,Weekly,Apartment,29.0,2023,14,January
22.0,Male,10554.0,Single,3.0,PhD,Unemployed,30.30686133028093,Suburban,Premium,,804.0,6.0,Good,Yes,Rarely,House,1029.0,2020,21,November
48.0,Male,17982.0,Married,,Master's,,37.92728766086624,Rural,Comprehensive,1.0,,4.0,Average,Yes,Weekly,Apartment,1028.0,2022,5,September
61.0,Female,14086.0,Divorced,0.0,PhD,Employed,21.31783954357274,Urban,Premium,1.0,662.0,2.0,Average,No,Weekly,House,2513.0,2022,26,November
32.0,Male,7073.0,Single,3.0,Bachelor's,Unemployed,15.774554469760544,Urban,Premium,2.0,548.0,3.0,Good,No,Weekly,Apartment,1975.0,2020,15,June
53.0,Female,13087.0,Single,4.0,High School,Self-Employed,17.54492728302532,Urban,Comprehensive,3.0,355.0,7.0,Poor,No,Weekly,Condo,881.0,2021,31,August
50.0,Female,73630.0,Divorced,3.0,Bachelor's,,28.81665274354616,Urban,Premium,1.0,420.0,8.0,Good,Yes,Daily,House,495.0,2021,26,August
38.0,Female,60985.0,Single,0.0,Master's,,42.75662881381126,Urban,Comprehensive,1.0,328.0,7.0,Poor,Yes,Daily,House,1494.0,2021,1,December
39.0,Male,59316.0,Divorced,1.0,Bachelor's,,43.57630136637158,Suburban,Comprehensive,1.0,316.0,1.0,Poor,Yes,Weekly,House,893.0,2022,6,August
62.0,Male,15722.0,Divorced,0.0,Master's,,11.05191381397464,Rural,Comprehensive,0.0,467.0,9.0,Poor,No,Rarely,Condo,921.0,2024,5,May
34.0,Female,39908.0,Single,4.0,PhD,Self-Employed,16.743990210482192,Suburban,Premium,1.0,759.0,1.0,Good,Yes,Weekly,Apartment,1971.0,2021,19,March
23.0,Female,5938.0,Divorced,,PhD,Self-Employed,15.06107791551977,Suburban,Comprehensive,0.0,565.0,9.0,Good,Yes,Monthly,Condo,715.0,2022,7,June
36.0,Female,363.0,Single,1.0,Master's,Employed,37.23443604529229,Rural,Premium,,822.0,7.0,Poor,Yes,Monthly,Apartment,363.0,2021,23,April
18.0,Female,,Single,1.0,PhD,Self-Employed,33.48366040177789,Rural,Premium,1.0,555.0,8.0,Average,Yes,Rarely,Apartment,377.0,2019,12,September
42.0,Female,14073.0,Married,4.0,High School,Unemployed,24.23381975277925,Suburban,Comprehensive,0.0,540.0,3.0,Good,Yes,Rarely,Condo,514.0,2021,14,September
57.0,Male,6078.0,Single,1.0,Bachelor's,Unemployed,3.757754144135713,Urban,Comprehensive,,551.0,9.0,Poor,Yes,Daily,House,1824.0,2021,20,August
43.0,Female,51531.0,Married,,PhD,Self-Employed,44.772288941826446,Suburban,Basic,1.0,,2.0,,Yes,Daily,Apartment,2355.0,2021,7,June
28.0,Female,43434.0,Married,0.0,PhD,Self-Employed,17.913702431870394,Rural,Premium,,590.0,9.0,Average,Yes,Weekly,House,2598.0,2021,7,July
23.0,Male,103419.0,Single,4.0,Bachelor's,Employed,15.146421136556132,Suburban,Premium,2.0,441.0,6.0,Good,Yes,Weekly,Condo,934.0,2023,27,July
64.0,Male,53356.0,Single,4.0,High School,Unemployed,24.534453934470644,Rural,Premium,2.0,757.0,4.0,Good,No,Weekly,Condo,1879.0,2024,8,July
47.0,Female,45610.0,Divorced,4.0,Bachelor's,,46.560428296514594,Urban,Premium,,474.0,2.0,,No,Weekly,Condo,1409.0,2020,2,June
30.0,Male,16294.0,Divorced,0.0,Master's,Self-Employed,16.956870902412515,Suburban,Comprehensive,0.0,835.0,8.0,Good,No,Weekly,Condo,3446.0,2023,25,March
